        X             RHO          U          P            E    
   0.3393E+00   0.7431E+00   0.3650E+00   0.6096E+00   0.1231E+01
   0.3397E+00   0.7419E+00   0.3669E+00   0.6080E+00   0.1229E+01
   0.3403E+00   0.7407E+00   0.3688E+00   0.6064E+00   0.1228E+01
   0.3407E+00   0.7395E+00   0.3706E+00   0.6048E+00   0.1227E+01
   0.3413E+00   0.7383E+00   0.3725E+00   0.6031E+00   0.1225E+01
   0.3417E+00   0.7371E+00   0.3744E+00   0.6015E+00   0.1224E+01
   0.3423E+00   0.7360E+00   0.3762E+00   0.5999E+00   0.1223E+01
   0.3427E+00   0.7348E+00   0.3781E+00   0.5983E+00   0.1221E+01
   0.3433E+00   0.7336E+00   0.3800E+00   0.5967E+00   0.1220E+01
   0.3438E+00   0.7324E+00   0.3819E+00   0.5951E+00   0.1219E+01
   0.3443E+00   0.7312E+00   0.3837E+00   0.5935E+00   0.1217E+01
   0.3448E+00   0.7301E+00   0.3856E+00   0.5919E+00   0.1216E+01
   0.3453E+00   0.7289E+00   0.3875E+00   0.5903E+00   0.1215E+01
   0.3458E+00   0.7277E+00   0.3893E+00   0.5888E+00   0.1214E+01
   0.3463E+00   0.7265E+00   0.3912E+00   0.5872E+00   0.1212E+01
   0.3468E+00   0.7254E+00   0.3931E+00   0.5856E+00   0.1211E+01
   0.3473E+00   0.7242E+00   0.3950E+00   0.5840E+00   0.1210E+01
   0.3478E+00   0.7230E+00   0.3968E+00   0.5825E+00   0.1208E+01
   0.3483E+00   0.7219E+00   0.3987E+00   0.5809E+00   0.1207E+01
   0.3488E+00   0.7207E+00   0.4006E+00   0.5793E+00   0.1206E+01
   0.3493E+00   0.7195E+00   0.4024E+00   0.5778E+00   0.1204E+01
   0.3498E+00   0.7184E+00   0.4043E+00   0.5762E+00   0.1203E+01
   0.3503E+00   0.7172E+00   0.4062E+00   0.5747E+00   0.1202E+01
   0.3508E+00   0.7161E+00   0.4081E+00   0.5731E+00   0.1201E+01
   0.3513E+00   0.7149E+00   0.4099E+00   0.5716E+00   0.1199E+01
   0.3518E+00   0.7137E+00   0.4118E+00   0.5700E+00   0.1198E+01
   0.3522E+00   0.7126E+00   0.4137E+00   0.5685E+00   0.1197E+01
   0.3528E+00   0.7114E+00   0.4155E+00   0.5670E+00   0.1195E+01
   0.3532E+00   0.7103E+00   0.4174E+00   0.5654E+00   0.1194E+01
   0.3538E+00   0.7091E+00   0.4193E+00   0.5639E+00   0.1193E+01
   0.3542E+00   0.7080E+00   0.4212E+00   0.5624E+00   0.1192E+01
   0.3548E+00   0.7068E+00   0.4230E+00   0.5608E+00   0.1190E+01
   0.3552E+00   0.7057E+00   0.4249E+00   0.5593E+00   0.1189E+01
   0.3558E+00   0.7045E+00   0.4268E+00   0.5578E+00   0.1188E+01
   0.3562E+00   0.7034E+00   0.4286E+00   0.5563E+00   0.1186E+01
   0.3568E+00   0.7022E+00   0.4305E+00   0.5548E+00   0.1185E+01
   0.3572E+00   0.7011E+00   0.4324E+00   0.5533E+00   0.1184E+01
   0.3578E+00   0.6999E+00   0.4343E+00   0.5518E+00   0.1182E+01
   0.3582E+00   0.6988E+00   0.4361E+00   0.5503E+00   0.1181E+01
   0.3588E+00   0.6976E+00   0.4380E+00   0.5488E+00   0.1180E+01
   0.3592E+00   0.6965E+00   0.4399E+00   0.5473E+00   0.1179E+01
   0.3598E+00   0.6954E+00   0.4417E+00   0.5458E+00   0.1177E+01
   0.3602E+00   0.6942E+00   0.4436E+00   0.5443E+00   0.1176E+01
   0.3608E+00   0.6931E+00   0.4455E+00   0.5428E+00   0.1175E+01
   0.3612E+00   0.6920E+00   0.4474E+00   0.5413E+00   0.1173E+01
   0.3618E+00   0.6908E+00   0.4492E+00   0.5399E+00   0.1172E+01
   0.3622E+00   0.6897E+00   0.4511E+00   0.5384E+00   0.1171E+01
   0.3628E+00   0.6886E+00   0.4530E+00   0.5369E+00   0.1170E+01
   0.3632E+00   0.6874E+00   0.4548E+00   0.5355E+00   0.1168E+01
   0.3638E+00   0.6863E+00   0.4567E+00   0.5340E+00   0.1167E+01
   0.3642E+00   0.6852E+00   0.4586E+00   0.5325E+00   0.1166E+01
   0.3648E+00   0.6841E+00   0.4605E+00   0.5311E+00   0.1165E+01
   0.3652E+00   0.6829E+00   0.4623E+00   0.5296E+00   0.1163E+01
   0.3658E+00   0.6818E+00   0.4642E+00   0.5282E+00   0.1162E+01
   0.3662E+00   0.6807E+00   0.4661E+00   0.5267E+00   0.1161E+01
   0.3668E+00   0.6796E+00   0.4679E+00   0.5253E+00   0.1159E+01
   0.3672E+00   0.6784E+00   0.4698E+00   0.5238E+00   0.1158E+01
   0.3678E+00   0.6773E+00   0.4717E+00   0.5224E+00   0.1157E+01
   0.3682E+00   0.6762E+00   0.4736E+00   0.5209E+00   0.1156E+01
   0.3688E+00   0.6751E+00   0.4754E+00   0.5195E+00   0.1154E+01
   0.3692E+00   0.6740E+00   0.4773E+00   0.5181E+00   0.1153E+01
   0.3698E+00   0.6729E+00   0.4792E+00   0.5167E+00   0.1152E+01
   0.3702E+00   0.6717E+00   0.4811E+00   0.5152E+00   0.1151E+01
   0.3708E+00   0.6706E+00   0.4829E+00   0.5138E+00   0.1149E+01
   0.3712E+00   0.6695E+00   0.4848E+00   0.5124E+00   0.1148E+01
   0.3718E+00   0.6684E+00   0.4867E+00   0.5110E+00   0.1147E+01
   0.3722E+00   0.6673E+00   0.4885E+00   0.5096E+00   0.1145E+01
   0.3728E+00   0.6662E+00   0.4904E+00   0.5082E+00   0.1144E+01
   0.3732E+00   0.6651E+00   0.4923E+00   0.5068E+00   0.1143E+01
   0.3738E+00   0.6640E+00   0.4942E+00   0.5054E+00   0.1142E+01
   0.3742E+00   0.6629E+00   0.4960E+00   0.5040E+00   0.1140E+01
   0.3748E+00   0.6618E+00   0.4979E+00   0.5026E+00   0.1139E+01
   0.3752E+00   0.6607E+00   0.4998E+00   0.5012E+00   0.1138E+01
   0.3758E+00   0.6596E+00   0.5016E+00   0.4998E+00   0.1137E+01
   0.3762E+00   0.6585E+00   0.5035E+00   0.4984E+00   0.1135E+01
   0.3768E+00   0.6574E+00   0.5054E+00   0.4970E+00   0.1134E+01
   0.3772E+00   0.6563E+00   0.5073E+00   0.4956E+00   0.1133E+01
   0.3778E+00   0.6552E+00   0.5091E+00   0.4943E+00   0.1132E+01
   0.3782E+00   0.6541E+00   0.5110E+00   0.4929E+00   0.1130E+01
   0.3788E+00   0.6530E+00   0.5129E+00   0.4915E+00   0.1129E+01
   0.3792E+00   0.6519E+00   0.5147E+00   0.4902E+00   0.1128E+01
   0.3798E+00   0.6508E+00   0.5166E+00   0.4888E+00   0.1127E+01
   0.3802E+00   0.6497E+00   0.5185E+00   0.4874E+00   0.1125E+01
   0.3808E+00   0.6487E+00   0.5204E+00   0.4861E+00   0.1124E+01
   0.3812E+00   0.6476E+00   0.5222E+00   0.4847E+00   0.1123E+01
   0.3818E+00   0.6465E+00   0.5241E+00   0.4834E+00   0.1122E+01
   0.3822E+00   0.6454E+00   0.5260E+00   0.4820E+00   0.1120E+01
   0.3828E+00   0.6443E+00   0.5278E+00   0.4807E+00   0.1119E+01
   0.3832E+00   0.6432E+00   0.5297E+00   0.4793E+00   0.1118E+01
   0.3838E+00   0.6422E+00   0.5316E+00   0.4780E+00   0.1116E+01
   0.3842E+00   0.6411E+00   0.5335E+00   0.4766E+00   0.1115E+01
   0.3848E+00   0.6400E+00   0.5353E+00   0.4753E+00   0.1114E+01
   0.3852E+00   0.6389E+00   0.5372E+00   0.4740E+00   0.1113E+01
   0.3858E+00   0.6379E+00   0.5391E+00   0.4727E+00   0.1111E+01
   0.3862E+00   0.6368E+00   0.5409E+00   0.4713E+00   0.1110E+01
   0.3868E+00   0.6357E+00   0.5428E+00   0.4700E+00   0.1109E+01
   0.3872E+00   0.6346E+00   0.5447E+00   0.4687E+00   0.1108E+01
   0.3878E+00   0.6336E+00   0.5466E+00   0.4674E+00   0.1107E+01
   0.3882E+00   0.6325E+00   0.5484E+00   0.4661E+00   0.1105E+01
   0.3888E+00   0.6314E+00   0.5503E+00   0.4647E+00   0.1104E+01
   0.3892E+00   0.6304E+00   0.5522E+00   0.4634E+00   0.1103E+01
   0.3898E+00   0.6293E+00   0.5540E+00   0.4621E+00   0.1102E+01
   0.3902E+00   0.6282E+00   0.5559E+00   0.4608E+00   0.1100E+01
   0.3908E+00   0.6272E+00   0.5578E+00   0.4595E+00   0.1099E+01
   0.3912E+00   0.6261E+00   0.5597E+00   0.4582E+00   0.1098E+01
   0.3918E+00   0.6251E+00   0.5615E+00   0.4569E+00   0.1097E+01
   0.3922E+00   0.6240E+00   0.5634E+00   0.4557E+00   0.1095E+01
   0.3928E+00   0.6229E+00   0.5653E+00   0.4544E+00   0.1094E+01
   0.3932E+00   0.6219E+00   0.5671E+00   0.4531E+00   0.1093E+01
   0.3938E+00   0.6208E+00   0.5690E+00   0.4518E+00   0.1092E+01
   0.3942E+00   0.6198E+00   0.5709E+00   0.4505E+00   0.1090E+01
   0.3948E+00   0.6187E+00   0.5728E+00   0.4492E+00   0.1089E+01
   0.3952E+00   0.6177E+00   0.5746E+00   0.4480E+00   0.1088E+01
   0.3958E+00   0.6166E+00   0.5765E+00   0.4467E+00   0.1087E+01
   0.3962E+00   0.6156E+00   0.5784E+00   0.4454E+00   0.1085E+01
   0.3968E+00   0.6145E+00   0.5802E+00   0.4442E+00   0.1084E+01
   0.3972E+00   0.6135E+00   0.5821E+00   0.4429E+00   0.1083E+01
   0.3978E+00   0.6124E+00   0.5840E+00   0.4417E+00   0.1082E+01
   0.3982E+00   0.6114E+00   0.5859E+00   0.4404E+00   0.1081E+01
   0.3988E+00   0.6103E+00   0.5877E+00   0.4392E+00   0.1079E+01
   0.3992E+00   0.6093E+00   0.5896E+00   0.4379E+00   0.1078E+01
   0.3998E+00   0.6083E+00   0.5915E+00   0.4367E+00   0.1077E+01
   0.4002E+00   0.6072E+00   0.5933E+00   0.4354E+00   0.1076E+01
   0.4008E+00   0.6062E+00   0.5952E+00   0.4342E+00   0.1074E+01
   0.4012E+00   0.6051E+00   0.5971E+00   0.4329E+00   0.1073E+01
   0.4018E+00   0.6041E+00   0.5990E+00   0.4317E+00   0.1072E+01
   0.4022E+00   0.6031E+00   0.6008E+00   0.4305E+00   0.1071E+01
   0.4028E+00   0.6020E+00   0.6027E+00   0.4292E+00   0.1069E+01
   0.4032E+00   0.6010E+00   0.6046E+00   0.4280E+00   0.1068E+01
   0.4038E+00   0.6000E+00   0.6064E+00   0.4268E+00   0.1067E+01
   0.4042E+00   0.5989E+00   0.6083E+00   0.4256E+00   0.1066E+01
   0.4048E+00   0.5979E+00   0.6102E+00   0.4243E+00   0.1065E+01
   0.4052E+00   0.5969E+00   0.6121E+00   0.4231E+00   0.1063E+01
   0.4058E+00   0.5959E+00   0.6139E+00   0.4219E+00   0.1062E+01
   0.4062E+00   0.5948E+00   0.6158E+00   0.4207E+00   0.1061E+01
   0.4068E+00   0.5938E+00   0.6177E+00   0.4195E+00   0.1060E+01
   0.4073E+00   0.5928E+00   0.6195E+00   0.4183E+00   0.1058E+01
   0.4078E+00   0.5918E+00   0.6214E+00   0.4171E+00   0.1057E+01
   0.4083E+00   0.5907E+00   0.6233E+00   0.4159E+00   0.1056E+01
   0.4088E+00   0.5897E+00   0.6251E+00   0.4147E+00   0.1055E+01
   0.4093E+00   0.5887E+00   0.6270E+00   0.4135E+00   0.1054E+01
   0.4098E+00   0.5877E+00   0.6289E+00   0.4123E+00   0.1052E+01
   0.4103E+00   0.5867E+00   0.6308E+00   0.4111E+00   0.1051E+01
   0.4108E+00   0.5857E+00   0.6326E+00   0.4100E+00   0.1050E+01
   0.4113E+00   0.5846E+00   0.6345E+00   0.4088E+00   0.1049E+01
   0.4118E+00   0.5836E+00   0.6364E+00   0.4076E+00   0.1048E+01
   0.4123E+00   0.5826E+00   0.6382E+00   0.4064E+00   0.1046E+01
   0.4128E+00   0.5816E+00   0.6401E+00   0.4052E+00   0.1045E+01
   0.4133E+00   0.5806E+00   0.6420E+00   0.4041E+00   0.1044E+01
   0.4138E+00   0.5796E+00   0.6438E+00   0.4029E+00   0.1043E+01
   0.4143E+00   0.5786E+00   0.6457E+00   0.4017E+00   0.1042E+01
   0.4148E+00   0.5776E+00   0.6476E+00   0.4006E+00   0.1040E+01
   0.4153E+00   0.5766E+00   0.6495E+00   0.3994E+00   0.1039E+01
   0.4158E+00   0.5756E+00   0.6513E+00   0.3983E+00   0.1038E+01
   0.4163E+00   0.5746E+00   0.6532E+00   0.3971E+00   0.1037E+01
   0.4167E+00   0.5736E+00   0.6551E+00   0.3960E+00   0.1036E+01
   0.4173E+00   0.5726E+00   0.6569E+00   0.3948E+00   0.1034E+01
   0.4177E+00   0.5716E+00   0.6588E+00   0.3937E+00   0.1033E+01
   0.4183E+00   0.5706E+00   0.6607E+00   0.3925E+00   0.1032E+01
   0.4187E+00   0.5696E+00   0.6625E+00   0.3914E+00   0.1031E+01
   0.4193E+00   0.5686E+00   0.6644E+00   0.3902E+00   0.1029E+01
   0.4197E+00   0.5676E+00   0.6663E+00   0.3891E+00   0.1028E+01
   0.4203E+00   0.5666E+00   0.6681E+00   0.3880E+00   0.1027E+01
   0.4207E+00   0.5656E+00   0.6700E+00   0.3868E+00   0.1026E+01
   0.4213E+00   0.5646E+00   0.6719E+00   0.3857E+00   0.1025E+01
   0.4217E+00   0.5636E+00   0.6737E+00   0.3846E+00   0.1024E+01
   0.4223E+00   0.5627E+00   0.6756E+00   0.3835E+00   0.1022E+01
   0.4227E+00   0.5617E+00   0.6775E+00   0.3824E+00   0.1021E+01
   0.4233E+00   0.5607E+00   0.6794E+00   0.3812E+00   0.1020E+01
   0.4237E+00   0.5597E+00   0.6812E+00   0.3801E+00   0.1019E+01
   0.4243E+00   0.5587E+00   0.6831E+00   0.3790E+00   0.1018E+01
   0.4247E+00   0.5577E+00   0.6850E+00   0.3779E+00   0.1016E+01
   0.4253E+00   0.5568E+00   0.6868E+00   0.3768E+00   0.1015E+01
   0.4257E+00   0.5558E+00   0.6887E+00   0.3757E+00   0.1014E+01
   0.4263E+00   0.5548E+00   0.6906E+00   0.3746E+00   0.1013E+01
   0.4267E+00   0.5538E+00   0.6924E+00   0.3735E+00   0.1012E+01
   0.4273E+00   0.5529E+00   0.6943E+00   0.3724E+00   0.1010E+01
   0.4277E+00   0.5519E+00   0.6962E+00   0.3713E+00   0.1009E+01
   0.4283E+00   0.5509E+00   0.6980E+00   0.3702E+00   0.1008E+01
   0.4287E+00   0.5499E+00   0.6999E+00   0.3691E+00   0.1007E+01
   0.4293E+00   0.5490E+00   0.7018E+00   0.3681E+00   0.1006E+01
   0.4297E+00   0.5480E+00   0.7036E+00   0.3670E+00   0.1004E+01
   0.4303E+00   0.5470E+00   0.7055E+00   0.3659E+00   0.1003E+01
   0.4307E+00   0.5461E+00   0.7074E+00   0.3648E+00   0.1002E+01
   0.4313E+00   0.5451E+00   0.7092E+00   0.3637E+00   0.1001E+01
   0.4317E+00   0.5441E+00   0.7111E+00   0.3627E+00   0.9998E+00
   0.4323E+00   0.5432E+00   0.7129E+00   0.3616E+00   0.9986E+00
   0.4327E+00   0.5422E+00   0.7148E+00   0.3605E+00   0.9974E+00
   0.4333E+00   0.5413E+00   0.7167E+00   0.3595E+00   0.9962E+00
   0.4337E+00   0.5403E+00   0.7185E+00   0.3584E+00   0.9951E+00
   0.4343E+00   0.5393E+00   0.7204E+00   0.3574E+00   0.9939E+00
   0.4347E+00   0.5384E+00   0.7223E+00   0.3563E+00   0.9927E+00
   0.4353E+00   0.5374E+00   0.7241E+00   0.3553E+00   0.9915E+00
   0.4357E+00   0.5365E+00   0.7260E+00   0.3542E+00   0.9904E+00
   0.4363E+00   0.5355E+00   0.7279E+00   0.3532E+00   0.9892E+00
   0.4367E+00   0.5346E+00   0.7297E+00   0.3521E+00   0.9880E+00
   0.4373E+00   0.5336E+00   0.7316E+00   0.3511E+00   0.9868E+00
   0.4377E+00   0.5327E+00   0.7334E+00   0.3500E+00   0.9857E+00
   0.4383E+00   0.5317E+00   0.7353E+00   0.3490E+00   0.9845E+00
   0.4387E+00   0.5308E+00   0.7372E+00   0.3480E+00   0.9833E+00
   0.4393E+00   0.5298E+00   0.7390E+00   0.3469E+00   0.9822E+00
   0.4397E+00   0.5289E+00   0.7409E+00   0.3459E+00   0.9810E+00
   0.4403E+00   0.5280E+00   0.7427E+00   0.3449E+00   0.9798E+00
   0.4407E+00   0.5270E+00   0.7446E+00   0.3438E+00   0.9787E+00
   0.4413E+00   0.5261E+00   0.7465E+00   0.3428E+00   0.9775E+00
   0.4417E+00   0.5251E+00   0.7483E+00   0.3418E+00   0.9763E+00
   0.4423E+00   0.5242E+00   0.7502E+00   0.3408E+00   0.9752E+00
   0.4427E+00   0.5233E+00   0.7520E+00   0.3398E+00   0.9740E+00
   0.4433E+00   0.5223E+00   0.7539E+00   0.3388E+00   0.9729E+00
   0.4437E+00   0.5214E+00   0.7558E+00   0.3378E+00   0.9717E+00
   0.4443E+00   0.5205E+00   0.7576E+00   0.3368E+00   0.9706E+00
   0.4447E+00   0.5195E+00   0.7595E+00   0.3358E+00   0.9694E+00
   0.4453E+00   0.5186E+00   0.7613E+00   0.3348E+00   0.9682E+00
   0.4457E+00   0.5177E+00   0.7632E+00   0.3338E+00   0.9671E+00
   0.4463E+00   0.5168E+00   0.7650E+00   0.3328E+00   0.9659E+00
   0.4467E+00   0.5158E+00   0.7669E+00   0.3318E+00   0.9648E+00
   0.4473E+00   0.5149E+00   0.7688E+00   0.3308E+00   0.9636E+00
   0.4477E+00   0.5140E+00   0.7706E+00   0.3298E+00   0.9625E+00
   0.4483E+00   0.5131E+00   0.7725E+00   0.3288E+00   0.9613E+00
   0.4487E+00   0.5121E+00   0.7743E+00   0.3278E+00   0.9602E+00
   0.4493E+00   0.5112E+00   0.7762E+00   0.3269E+00   0.9590E+00
   0.4497E+00   0.5103E+00   0.7780E+00   0.3259E+00   0.9579E+00
   0.4503E+00   0.5094E+00   0.7799E+00   0.3249E+00   0.9567E+00
   0.4507E+00   0.5085E+00   0.7817E+00   0.3239E+00   0.9556E+00
   0.4513E+00   0.5076E+00   0.7836E+00   0.3230E+00   0.9545E+00
   0.4517E+00   0.5067E+00   0.7854E+00   0.3220E+00   0.9533E+00
   0.4523E+00   0.5058E+00   0.7873E+00   0.3210E+00   0.9522E+00
   0.4527E+00   0.5048E+00   0.7891E+00   0.3201E+00   0.9510E+00
   0.4533E+00   0.5039E+00   0.7909E+00   0.3191E+00   0.9499E+00
   0.4537E+00   0.5030E+00   0.7928E+00   0.3182E+00   0.9488E+00
   0.4543E+00   0.5021E+00   0.7946E+00   0.3172E+00   0.9476E+00
   0.4547E+00   0.5012E+00   0.7965E+00   0.3163E+00   0.9465E+00
   0.4553E+00   0.5003E+00   0.7983E+00   0.3153E+00   0.9454E+00
   0.4557E+00   0.4994E+00   0.8001E+00   0.3144E+00   0.9442E+00
   0.4563E+00   0.4985E+00   0.8020E+00   0.3135E+00   0.9431E+00
   0.4567E+00   0.4977E+00   0.8038E+00   0.3125E+00   0.9420E+00
   0.4573E+00   0.4968E+00   0.8056E+00   0.3116E+00   0.9409E+00
   0.4577E+00   0.4959E+00   0.8075E+00   0.3107E+00   0.9397E+00
   0.4583E+00   0.4950E+00   0.8093E+00   0.3097E+00   0.9386E+00
   0.4587E+00   0.4941E+00   0.8111E+00   0.3088E+00   0.9375E+00
   0.4593E+00   0.4932E+00   0.8129E+00   0.3079E+00   0.9364E+00
   0.4597E+00   0.4924E+00   0.8147E+00   0.3070E+00   0.9353E+00
   0.4603E+00   0.4915E+00   0.8165E+00   0.3061E+00   0.9342E+00
   0.4607E+00   0.4906E+00   0.8183E+00   0.3052E+00   0.9331E+00
   0.4613E+00   0.4898E+00   0.8201E+00   0.3043E+00   0.9320E+00
   0.4617E+00   0.4889E+00   0.8219E+00   0.3034E+00   0.9309E+00
   0.4623E+00   0.4881E+00   0.8236E+00   0.3026E+00   0.9299E+00
   0.4627E+00   0.4872E+00   0.8254E+00   0.3017E+00   0.9288E+00
   0.4633E+00   0.4864E+00   0.8271E+00   0.3008E+00   0.9277E+00
   0.4637E+00   0.4856E+00   0.8288E+00   0.3000E+00   0.9267E+00
   0.4643E+00   0.4848E+00   0.8305E+00   0.2992E+00   0.9257E+00
   0.4647E+00   0.4840E+00   0.8321E+00   0.2984E+00   0.9247E+00
   0.4653E+00   0.4833E+00   0.8336E+00   0.2976E+00   0.9238E+00
   0.4657E+00   0.4826E+00   0.8351E+00   0.2969E+00   0.9229E+00
   0.4663E+00   0.4819E+00   0.8365E+00   0.2962E+00   0.9220E+00
   0.4667E+00   0.4814E+00   0.8377E+00   0.2957E+00   0.9213E+00
   0.4673E+00   0.4809E+00   0.8387E+00   0.2951E+00   0.9207E+00
   0.4677E+00   0.4804E+00   0.8396E+00   0.2947E+00   0.9201E+00
   0.4683E+00   0.4801E+00   0.8403E+00   0.2944E+00   0.9197E+00
   0.4688E+00   0.4799E+00   0.8408E+00   0.2942E+00   0.9194E+00
   0.4693E+00   0.4797E+00   0.8411E+00   0.2940E+00   0.9192E+00
   0.4698E+00   0.4796E+00   0.8413E+00   0.2939E+00   0.9191E+00
   0.4703E+00   0.4796E+00   0.8414E+00   0.2938E+00   0.9191E+00
   0.4708E+00   0.4796E+00   0.8414E+00   0.2938E+00   0.9190E+00
   0.4713E+00   0.4796E+00   0.8415E+00   0.2938E+00   0.9190E+00
   0.4718E+00   0.4796E+00   0.8415E+00   0.2938E+00   0.9190E+00
   0.4723E+00   0.4796E+00   0.8415E+00   0.2938E+00   0.9190E+00
   0.4728E+00   0.4796E+00   0.8414E+00   0.2938E+00   0.9190E+00
   0.4733E+00   0.4796E+00   0.8414E+00   0.2938E+00   0.9190E+00
   0.4738E+00   0.4796E+00   0.8414E+00   0.2939E+00   0.9191E+00
   0.4743E+00   0.4796E+00   0.8413E+00   0.2939E+00   0.9191E+00
   0.4748E+00   0.4796E+00   0.8413E+00   0.2939E+00   0.9191E+00
   0.4753E+00   0.4796E+00   0.8413E+00   0.2939E+00   0.9191E+00
   0.4758E+00   0.4796E+00   0.8413E+00   0.2939E+00   0.9191E+00
   0.4763E+00   0.4796E+00   0.8413E+00   0.2939E+00   0.9191E+00
   0.4768E+00   0.4796E+00   0.8413E+00   0.2939E+00   0.9191E+00
   0.4773E+00   0.4796E+00   0.8413E+00   0.2939E+00   0.9191E+00
   0.4778E+00   0.4797E+00   0.8413E+00   0.2939E+00   0.9191E+00
   0.4783E+00   0.4797E+00   0.8413E+00   0.2939E+00   0.9191E+00
   0.4788E+00   0.4797E+00   0.8413E+00   0.2939E+00   0.9191E+00
   0.4793E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9191E+00
   0.4798E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9191E+00
   0.4802E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4808E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4812E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4818E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4822E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4828E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4832E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4838E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4842E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4848E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4852E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4858E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4862E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4868E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4872E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4878E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4882E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4888E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4892E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4898E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4902E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4908E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4912E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4918E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4922E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4928E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4932E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4938E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4942E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4948E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4952E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4958E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4962E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4968E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4972E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4978E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4982E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4988E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4992E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.4998E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.5003E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.5008E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.5012E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.5018E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.5023E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.5028E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.5032E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.5038E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.5043E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.5048E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.5052E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.5058E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.5063E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.5068E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.5072E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.5078E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.5083E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.5088E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
   0.5092E+00   0.4797E+00   0.8412E+00   0.2939E+00   0.9192E+00
