        X             RHO          U          P            E    
   0.3397E+00   0.7586E+00   0.3180E+00   0.6792E+00   0.2238E+01
   0.3403E+00   0.7572E+00   0.3201E+00   0.6775E+00   0.2237E+01
   0.3407E+00   0.7558E+00   0.3222E+00   0.6757E+00   0.2235E+01
   0.3413E+00   0.7544E+00   0.3242E+00   0.6740E+00   0.2233E+01
   0.3417E+00   0.7530E+00   0.3263E+00   0.6722E+00   0.2232E+01
   0.3423E+00   0.7516E+00   0.3284E+00   0.6705E+00   0.2230E+01
   0.3427E+00   0.7502E+00   0.3305E+00   0.6687E+00   0.2228E+01
   0.3433E+00   0.7488E+00   0.3326E+00   0.6670E+00   0.2227E+01
   0.3438E+00   0.7474E+00   0.3346E+00   0.6653E+00   0.2225E+01
   0.3443E+00   0.7460E+00   0.3367E+00   0.6635E+00   0.2224E+01
   0.3448E+00   0.7446E+00   0.3388E+00   0.6618E+00   0.2222E+01
   0.3453E+00   0.7432E+00   0.3409E+00   0.6601E+00   0.2220E+01
   0.3458E+00   0.7419E+00   0.3430E+00   0.6583E+00   0.2219E+01
   0.3463E+00   0.7405E+00   0.3450E+00   0.6566E+00   0.2217E+01
   0.3468E+00   0.7391E+00   0.3471E+00   0.6549E+00   0.2215E+01
   0.3473E+00   0.7377E+00   0.3492E+00   0.6532E+00   0.2214E+01
   0.3478E+00   0.7363E+00   0.3513E+00   0.6515E+00   0.2212E+01
   0.3483E+00   0.7350E+00   0.3533E+00   0.6498E+00   0.2210E+01
   0.3488E+00   0.7336E+00   0.3554E+00   0.6481E+00   0.2209E+01
   0.3493E+00   0.7322E+00   0.3575E+00   0.6464E+00   0.2207E+01
   0.3498E+00   0.7309E+00   0.3596E+00   0.6447E+00   0.2205E+01
   0.3503E+00   0.7295E+00   0.3617E+00   0.6430E+00   0.2204E+01
   0.3508E+00   0.7281E+00   0.3637E+00   0.6414E+00   0.2202E+01
   0.3513E+00   0.7268E+00   0.3658E+00   0.6397E+00   0.2200E+01
   0.3518E+00   0.7254E+00   0.3679E+00   0.6380E+00   0.2199E+01
   0.3522E+00   0.7241E+00   0.3700E+00   0.6363E+00   0.2197E+01
   0.3528E+00   0.7227E+00   0.3720E+00   0.6347E+00   0.2195E+01
   0.3532E+00   0.7213E+00   0.3741E+00   0.6330E+00   0.2194E+01
   0.3538E+00   0.7200E+00   0.3762E+00   0.6313E+00   0.2192E+01
   0.3542E+00   0.7186E+00   0.3783E+00   0.6297E+00   0.2191E+01
   0.3548E+00   0.7173E+00   0.3804E+00   0.6280E+00   0.2189E+01
   0.3552E+00   0.7160E+00   0.3824E+00   0.6264E+00   0.2187E+01
   0.3558E+00   0.7146E+00   0.3845E+00   0.6247E+00   0.2186E+01
   0.3562E+00   0.7133E+00   0.3866E+00   0.6231E+00   0.2184E+01
   0.3568E+00   0.7119E+00   0.3887E+00   0.6215E+00   0.2182E+01
   0.3572E+00   0.7106E+00   0.3908E+00   0.6198E+00   0.2181E+01
   0.3578E+00   0.7093E+00   0.3928E+00   0.6182E+00   0.2179E+01
   0.3582E+00   0.7079E+00   0.3949E+00   0.6166E+00   0.2177E+01
   0.3588E+00   0.7066E+00   0.3970E+00   0.6149E+00   0.2176E+01
   0.3592E+00   0.7053E+00   0.3991E+00   0.6133E+00   0.2174E+01
   0.3598E+00   0.7039E+00   0.4012E+00   0.6117E+00   0.2172E+01
   0.3602E+00   0.7026E+00   0.4032E+00   0.6101E+00   0.2171E+01
   0.3608E+00   0.7013E+00   0.4053E+00   0.6085E+00   0.2169E+01
   0.3612E+00   0.7000E+00   0.4074E+00   0.6069E+00   0.2168E+01
   0.3618E+00   0.6986E+00   0.4095E+00   0.6053E+00   0.2166E+01
   0.3622E+00   0.6973E+00   0.4115E+00   0.6037E+00   0.2164E+01
   0.3628E+00   0.6960E+00   0.4136E+00   0.6021E+00   0.2163E+01
   0.3632E+00   0.6947E+00   0.4157E+00   0.6005E+00   0.2161E+01
   0.3638E+00   0.6934E+00   0.4178E+00   0.5989E+00   0.2159E+01
   0.3642E+00   0.6921E+00   0.4199E+00   0.5973E+00   0.2158E+01
   0.3648E+00   0.6908E+00   0.4219E+00   0.5957E+00   0.2156E+01
   0.3652E+00   0.6895E+00   0.4240E+00   0.5942E+00   0.2154E+01
   0.3658E+00   0.6882E+00   0.4261E+00   0.5926E+00   0.2153E+01
   0.3662E+00   0.6868E+00   0.4282E+00   0.5910E+00   0.2151E+01
   0.3668E+00   0.6855E+00   0.4303E+00   0.5895E+00   0.2150E+01
   0.3672E+00   0.6842E+00   0.4323E+00   0.5879E+00   0.2148E+01
   0.3678E+00   0.6830E+00   0.4344E+00   0.5863E+00   0.2146E+01
   0.3682E+00   0.6817E+00   0.4365E+00   0.5848E+00   0.2145E+01
   0.3688E+00   0.6804E+00   0.4386E+00   0.5832E+00   0.2143E+01
   0.3692E+00   0.6791E+00   0.4407E+00   0.5817E+00   0.2141E+01
   0.3698E+00   0.6778E+00   0.4427E+00   0.5801E+00   0.2140E+01
   0.3702E+00   0.6765E+00   0.4448E+00   0.5786E+00   0.2138E+01
   0.3708E+00   0.6752E+00   0.4469E+00   0.5771E+00   0.2137E+01
   0.3712E+00   0.6739E+00   0.4490E+00   0.5755E+00   0.2135E+01
   0.3718E+00   0.6727E+00   0.4511E+00   0.5740E+00   0.2133E+01
   0.3722E+00   0.6714E+00   0.4531E+00   0.5725E+00   0.2132E+01
   0.3728E+00   0.6701E+00   0.4552E+00   0.5709E+00   0.2130E+01
   0.3732E+00   0.6688E+00   0.4573E+00   0.5694E+00   0.2128E+01
   0.3738E+00   0.6676E+00   0.4594E+00   0.5679E+00   0.2127E+01
   0.3742E+00   0.6663E+00   0.4614E+00   0.5664E+00   0.2125E+01
   0.3748E+00   0.6650E+00   0.4635E+00   0.5649E+00   0.2124E+01
   0.3752E+00   0.6637E+00   0.4656E+00   0.5634E+00   0.2122E+01
   0.3758E+00   0.6625E+00   0.4677E+00   0.5619E+00   0.2120E+01
   0.3762E+00   0.6612E+00   0.4698E+00   0.5604E+00   0.2119E+01
   0.3768E+00   0.6600E+00   0.4718E+00   0.5589E+00   0.2117E+01
   0.3772E+00   0.6587E+00   0.4739E+00   0.5574E+00   0.2116E+01
   0.3778E+00   0.6574E+00   0.4760E+00   0.5559E+00   0.2114E+01
   0.3782E+00   0.6562E+00   0.4781E+00   0.5544E+00   0.2112E+01
   0.3788E+00   0.6549E+00   0.4802E+00   0.5529E+00   0.2111E+01
   0.3792E+00   0.6537E+00   0.4822E+00   0.5515E+00   0.2109E+01
   0.3798E+00   0.6524E+00   0.4843E+00   0.5500E+00   0.2107E+01
   0.3802E+00   0.6512E+00   0.4864E+00   0.5485E+00   0.2106E+01
   0.3808E+00   0.6499E+00   0.4885E+00   0.5470E+00   0.2104E+01
   0.3812E+00   0.6487E+00   0.4906E+00   0.5456E+00   0.2103E+01
   0.3818E+00   0.6474E+00   0.4926E+00   0.5441E+00   0.2101E+01
   0.3822E+00   0.6462E+00   0.4947E+00   0.5426E+00   0.2099E+01
   0.3828E+00   0.6450E+00   0.4968E+00   0.5412E+00   0.2098E+01
   0.3832E+00   0.6437E+00   0.4989E+00   0.5397E+00   0.2096E+01
   0.3838E+00   0.6425E+00   0.5010E+00   0.5383E+00   0.2095E+01
   0.3842E+00   0.6413E+00   0.5030E+00   0.5368E+00   0.2093E+01
   0.3848E+00   0.6400E+00   0.5051E+00   0.5354E+00   0.2091E+01
   0.3852E+00   0.6388E+00   0.5072E+00   0.5340E+00   0.2090E+01
   0.3858E+00   0.6376E+00   0.5093E+00   0.5325E+00   0.2088E+01
   0.3862E+00   0.6364E+00   0.5114E+00   0.5311E+00   0.2087E+01
   0.3868E+00   0.6351E+00   0.5134E+00   0.5297E+00   0.2085E+01
   0.3872E+00   0.6339E+00   0.5155E+00   0.5282E+00   0.2083E+01
   0.3878E+00   0.6327E+00   0.5176E+00   0.5268E+00   0.2082E+01
   0.3882E+00   0.6315E+00   0.5197E+00   0.5254E+00   0.2080E+01
   0.3888E+00   0.6303E+00   0.5218E+00   0.5240E+00   0.2078E+01
   0.3892E+00   0.6290E+00   0.5238E+00   0.5226E+00   0.2077E+01
   0.3898E+00   0.6278E+00   0.5259E+00   0.5212E+00   0.2075E+01
   0.3902E+00   0.6266E+00   0.5280E+00   0.5198E+00   0.2074E+01
   0.3908E+00   0.6254E+00   0.5301E+00   0.5184E+00   0.2072E+01
   0.3912E+00   0.6242E+00   0.5322E+00   0.5170E+00   0.2070E+01
   0.3918E+00   0.6230E+00   0.5342E+00   0.5156E+00   0.2069E+01
   0.3922E+00   0.6218E+00   0.5363E+00   0.5142E+00   0.2067E+01
   0.3928E+00   0.6206E+00   0.5384E+00   0.5128E+00   0.2066E+01
   0.3932E+00   0.6194E+00   0.5405E+00   0.5114E+00   0.2064E+01
   0.3938E+00   0.6182E+00   0.5425E+00   0.5100E+00   0.2062E+01
   0.3942E+00   0.6170E+00   0.5446E+00   0.5086E+00   0.2061E+01
   0.3948E+00   0.6158E+00   0.5467E+00   0.5073E+00   0.2059E+01
   0.3952E+00   0.6146E+00   0.5488E+00   0.5059E+00   0.2058E+01
   0.3958E+00   0.6134E+00   0.5509E+00   0.5045E+00   0.2056E+01
   0.3962E+00   0.6122E+00   0.5529E+00   0.5031E+00   0.2055E+01
   0.3968E+00   0.6111E+00   0.5550E+00   0.5018E+00   0.2053E+01
   0.3972E+00   0.6099E+00   0.5571E+00   0.5004E+00   0.2051E+01
   0.3978E+00   0.6087E+00   0.5592E+00   0.4991E+00   0.2050E+01
   0.3982E+00   0.6075E+00   0.5613E+00   0.4977E+00   0.2048E+01
   0.3988E+00   0.6063E+00   0.5633E+00   0.4964E+00   0.2047E+01
   0.3992E+00   0.6052E+00   0.5654E+00   0.4950E+00   0.2045E+01
   0.3998E+00   0.6040E+00   0.5675E+00   0.4937E+00   0.2043E+01
   0.4002E+00   0.6028E+00   0.5696E+00   0.4923E+00   0.2042E+01
   0.4008E+00   0.6016E+00   0.5717E+00   0.4910E+00   0.2040E+01
   0.4012E+00   0.6005E+00   0.5737E+00   0.4896E+00   0.2039E+01
   0.4018E+00   0.5993E+00   0.5758E+00   0.4883E+00   0.2037E+01
   0.4022E+00   0.5981E+00   0.5779E+00   0.4870E+00   0.2035E+01
   0.4028E+00   0.5970E+00   0.5800E+00   0.4857E+00   0.2034E+01
   0.4032E+00   0.5958E+00   0.5821E+00   0.4843E+00   0.2032E+01
   0.4038E+00   0.5946E+00   0.5841E+00   0.4830E+00   0.2031E+01
   0.4042E+00   0.5935E+00   0.5862E+00   0.4817E+00   0.2029E+01
   0.4048E+00   0.5923E+00   0.5883E+00   0.4804E+00   0.2028E+01
   0.4052E+00   0.5912E+00   0.5904E+00   0.4791E+00   0.2026E+01
   0.4058E+00   0.5900E+00   0.5925E+00   0.4778E+00   0.2024E+01
   0.4062E+00   0.5889E+00   0.5945E+00   0.4765E+00   0.2023E+01
   0.4068E+00   0.5877E+00   0.5966E+00   0.4752E+00   0.2021E+01
   0.4073E+00   0.5866E+00   0.5987E+00   0.4739E+00   0.2020E+01
   0.4078E+00   0.5854E+00   0.6008E+00   0.4726E+00   0.2018E+01
   0.4083E+00   0.5843E+00   0.6029E+00   0.4713E+00   0.2016E+01
   0.4088E+00   0.5831E+00   0.6049E+00   0.4700E+00   0.2015E+01
   0.4093E+00   0.5820E+00   0.6070E+00   0.4687E+00   0.2013E+01
   0.4098E+00   0.5809E+00   0.6091E+00   0.4674E+00   0.2012E+01
   0.4103E+00   0.5797E+00   0.6112E+00   0.4661E+00   0.2010E+01
   0.4108E+00   0.5786E+00   0.6133E+00   0.4649E+00   0.2009E+01
   0.4113E+00   0.5775E+00   0.6153E+00   0.4636E+00   0.2007E+01
   0.4118E+00   0.5763E+00   0.6174E+00   0.4623E+00   0.2005E+01
   0.4123E+00   0.5752E+00   0.6195E+00   0.4610E+00   0.2004E+01
   0.4128E+00   0.5741E+00   0.6216E+00   0.4598E+00   0.2002E+01
   0.4133E+00   0.5729E+00   0.6236E+00   0.4585E+00   0.2001E+01
   0.4138E+00   0.5718E+00   0.6257E+00   0.4573E+00   0.1999E+01
   0.4143E+00   0.5707E+00   0.6278E+00   0.4560E+00   0.1998E+01
   0.4148E+00   0.5696E+00   0.6299E+00   0.4547E+00   0.1996E+01
   0.4153E+00   0.5684E+00   0.6320E+00   0.4535E+00   0.1994E+01
   0.4158E+00   0.5673E+00   0.6340E+00   0.4522E+00   0.1993E+01
   0.4163E+00   0.5662E+00   0.6361E+00   0.4510E+00   0.1991E+01
   0.4167E+00   0.5651E+00   0.6382E+00   0.4498E+00   0.1990E+01
   0.4173E+00   0.5640E+00   0.6403E+00   0.4485E+00   0.1988E+01
   0.4177E+00   0.5629E+00   0.6424E+00   0.4473E+00   0.1987E+01
   0.4183E+00   0.5618E+00   0.6444E+00   0.4461E+00   0.1985E+01
   0.4187E+00   0.5607E+00   0.6465E+00   0.4448E+00   0.1983E+01
   0.4193E+00   0.5596E+00   0.6486E+00   0.4436E+00   0.1982E+01
   0.4197E+00   0.5585E+00   0.6507E+00   0.4424E+00   0.1980E+01
   0.4203E+00   0.5574E+00   0.6528E+00   0.4411E+00   0.1979E+01
   0.4207E+00   0.5563E+00   0.6548E+00   0.4399E+00   0.1977E+01
   0.4213E+00   0.5552E+00   0.6569E+00   0.4387E+00   0.1976E+01
   0.4217E+00   0.5541E+00   0.6590E+00   0.4375E+00   0.1974E+01
   0.4223E+00   0.5530E+00   0.6611E+00   0.4363E+00   0.1973E+01
   0.4227E+00   0.5519E+00   0.6631E+00   0.4351E+00   0.1971E+01
   0.4233E+00   0.5508E+00   0.6652E+00   0.4339E+00   0.1969E+01
   0.4237E+00   0.5497E+00   0.6673E+00   0.4327E+00   0.1968E+01
   0.4243E+00   0.5486E+00   0.6694E+00   0.4315E+00   0.1966E+01
   0.4247E+00   0.5475E+00   0.6715E+00   0.4303E+00   0.1965E+01
   0.4253E+00   0.5464E+00   0.6735E+00   0.4291E+00   0.1963E+01
   0.4257E+00   0.5454E+00   0.6756E+00   0.4279E+00   0.1962E+01
   0.4263E+00   0.5443E+00   0.6777E+00   0.4267E+00   0.1960E+01
   0.4267E+00   0.5432E+00   0.6798E+00   0.4255E+00   0.1958E+01
   0.4273E+00   0.5421E+00   0.6818E+00   0.4244E+00   0.1957E+01
   0.4277E+00   0.5410E+00   0.6839E+00   0.4232E+00   0.1955E+01
   0.4283E+00   0.5400E+00   0.6860E+00   0.4220E+00   0.1954E+01
   0.4287E+00   0.5389E+00   0.6881E+00   0.4208E+00   0.1952E+01
   0.4293E+00   0.5378E+00   0.6902E+00   0.4197E+00   0.1951E+01
   0.4297E+00   0.5368E+00   0.6922E+00   0.4185E+00   0.1949E+01
   0.4303E+00   0.5357E+00   0.6943E+00   0.4173E+00   0.1948E+01
   0.4307E+00   0.5346E+00   0.6964E+00   0.4162E+00   0.1946E+01
   0.4313E+00   0.5336E+00   0.6985E+00   0.4150E+00   0.1945E+01
   0.4317E+00   0.5325E+00   0.7005E+00   0.4139E+00   0.1943E+01
   0.4323E+00   0.5314E+00   0.7026E+00   0.4127E+00   0.1941E+01
   0.4327E+00   0.5304E+00   0.7047E+00   0.4116E+00   0.1940E+01
   0.4333E+00   0.5293E+00   0.7068E+00   0.4104E+00   0.1938E+01
   0.4337E+00   0.5283E+00   0.7089E+00   0.4093E+00   0.1937E+01
   0.4343E+00   0.5272E+00   0.7109E+00   0.4081E+00   0.1935E+01
   0.4347E+00   0.5262E+00   0.7130E+00   0.4070E+00   0.1934E+01
   0.4353E+00   0.5251E+00   0.7151E+00   0.4058E+00   0.1932E+01
   0.4357E+00   0.5241E+00   0.7172E+00   0.4047E+00   0.1931E+01
   0.4363E+00   0.5230E+00   0.7192E+00   0.4036E+00   0.1929E+01
   0.4367E+00   0.5220E+00   0.7213E+00   0.4025E+00   0.1928E+01
   0.4373E+00   0.5209E+00   0.7234E+00   0.4013E+00   0.1926E+01
   0.4377E+00   0.5199E+00   0.7255E+00   0.4002E+00   0.1924E+01
   0.4383E+00   0.5189E+00   0.7275E+00   0.3991E+00   0.1923E+01
   0.4387E+00   0.5178E+00   0.7296E+00   0.3980E+00   0.1921E+01
   0.4393E+00   0.5168E+00   0.7317E+00   0.3969E+00   0.1920E+01
   0.4397E+00   0.5158E+00   0.7338E+00   0.3958E+00   0.1918E+01
   0.4403E+00   0.5147E+00   0.7359E+00   0.3946E+00   0.1917E+01
   0.4407E+00   0.5137E+00   0.7379E+00   0.3935E+00   0.1915E+01
   0.4413E+00   0.5127E+00   0.7400E+00   0.3924E+00   0.1914E+01
   0.4417E+00   0.5116E+00   0.7421E+00   0.3913E+00   0.1912E+01
   0.4423E+00   0.5106E+00   0.7442E+00   0.3902E+00   0.1911E+01
   0.4427E+00   0.5096E+00   0.7462E+00   0.3891E+00   0.1909E+01
   0.4433E+00   0.5086E+00   0.7483E+00   0.3880E+00   0.1908E+01
   0.4437E+00   0.5075E+00   0.7504E+00   0.3870E+00   0.1906E+01
   0.4443E+00   0.5065E+00   0.7525E+00   0.3859E+00   0.1905E+01
   0.4447E+00   0.5055E+00   0.7545E+00   0.3848E+00   0.1903E+01
   0.4453E+00   0.5045E+00   0.7566E+00   0.3837E+00   0.1901E+01
   0.4457E+00   0.5035E+00   0.7587E+00   0.3826E+00   0.1900E+01
   0.4463E+00   0.5025E+00   0.7608E+00   0.3816E+00   0.1898E+01
   0.4467E+00   0.5015E+00   0.7628E+00   0.3805E+00   0.1897E+01
   0.4473E+00   0.5004E+00   0.7649E+00   0.3794E+00   0.1895E+01
   0.4477E+00   0.4994E+00   0.7670E+00   0.3783E+00   0.1894E+01
   0.4483E+00   0.4984E+00   0.7691E+00   0.3773E+00   0.1892E+01
   0.4487E+00   0.4974E+00   0.7711E+00   0.3762E+00   0.1891E+01
   0.4493E+00   0.4964E+00   0.7732E+00   0.3752E+00   0.1889E+01
   0.4497E+00   0.4954E+00   0.7753E+00   0.3741E+00   0.1888E+01
   0.4503E+00   0.4944E+00   0.7774E+00   0.3730E+00   0.1886E+01
   0.4507E+00   0.4934E+00   0.7794E+00   0.3720E+00   0.1885E+01
   0.4513E+00   0.4924E+00   0.7815E+00   0.3709E+00   0.1883E+01
   0.4517E+00   0.4914E+00   0.7836E+00   0.3699E+00   0.1882E+01
   0.4523E+00   0.4905E+00   0.7856E+00   0.3688E+00   0.1880E+01
   0.4527E+00   0.4895E+00   0.7877E+00   0.3678E+00   0.1879E+01
   0.4533E+00   0.4885E+00   0.7898E+00   0.3668E+00   0.1877E+01
   0.4537E+00   0.4875E+00   0.7919E+00   0.3657E+00   0.1876E+01
   0.4543E+00   0.4865E+00   0.7939E+00   0.3647E+00   0.1874E+01
   0.4547E+00   0.4855E+00   0.7960E+00   0.3637E+00   0.1873E+01
   0.4553E+00   0.4845E+00   0.7981E+00   0.3626E+00   0.1871E+01
   0.4557E+00   0.4836E+00   0.8001E+00   0.3616E+00   0.1869E+01
   0.4563E+00   0.4826E+00   0.8022E+00   0.3606E+00   0.1868E+01
   0.4567E+00   0.4816E+00   0.8043E+00   0.3596E+00   0.1866E+01
   0.4573E+00   0.4806E+00   0.8064E+00   0.3585E+00   0.1865E+01
   0.4577E+00   0.4797E+00   0.8084E+00   0.3575E+00   0.1863E+01
   0.4583E+00   0.4787E+00   0.8105E+00   0.3565E+00   0.1862E+01
   0.4587E+00   0.4777E+00   0.8126E+00   0.3555E+00   0.1860E+01
   0.4593E+00   0.4768E+00   0.8146E+00   0.3545E+00   0.1859E+01
   0.4597E+00   0.4758E+00   0.8167E+00   0.3535E+00   0.1857E+01
   0.4603E+00   0.4748E+00   0.8188E+00   0.3525E+00   0.1856E+01
   0.4607E+00   0.4739E+00   0.8208E+00   0.3515E+00   0.1854E+01
   0.4613E+00   0.4729E+00   0.8229E+00   0.3505E+00   0.1853E+01
   0.4617E+00   0.4719E+00   0.8250E+00   0.3495E+00   0.1851E+01
   0.4623E+00   0.4710E+00   0.8271E+00   0.3485E+00   0.1850E+01
   0.4627E+00   0.4700E+00   0.8291E+00   0.3475E+00   0.1848E+01
   0.4633E+00   0.4691E+00   0.8312E+00   0.3465E+00   0.1847E+01
   0.4637E+00   0.4681E+00   0.8333E+00   0.3455E+00   0.1845E+01
   0.4643E+00   0.4672E+00   0.8353E+00   0.3446E+00   0.1844E+01
   0.4647E+00   0.4662E+00   0.8374E+00   0.3436E+00   0.1842E+01
   0.4653E+00   0.4653E+00   0.8394E+00   0.3426E+00   0.1841E+01
   0.4657E+00   0.4643E+00   0.8415E+00   0.3416E+00   0.1839E+01
   0.4663E+00   0.4634E+00   0.8436E+00   0.3407E+00   0.1838E+01
   0.4667E+00   0.4624E+00   0.8456E+00   0.3397E+00   0.1836E+01
   0.4673E+00   0.4615E+00   0.8477E+00   0.3387E+00   0.1835E+01
   0.4677E+00   0.4606E+00   0.8498E+00   0.3378E+00   0.1833E+01
   0.4683E+00   0.4596E+00   0.8518E+00   0.3368E+00   0.1832E+01
   0.4688E+00   0.4587E+00   0.8539E+00   0.3358E+00   0.1830E+01
   0.4693E+00   0.4578E+00   0.8559E+00   0.3349E+00   0.1829E+01
   0.4698E+00   0.4568E+00   0.8580E+00   0.3339E+00   0.1827E+01
   0.4703E+00   0.4559E+00   0.8601E+00   0.3330E+00   0.1826E+01
   0.4708E+00   0.4550E+00   0.8621E+00   0.3320E+00   0.1824E+01
   0.4713E+00   0.4541E+00   0.8642E+00   0.3311E+00   0.1823E+01
   0.4718E+00   0.4531E+00   0.8662E+00   0.3302E+00   0.1822E+01
   0.4723E+00   0.4522E+00   0.8683E+00   0.3292E+00   0.1820E+01
   0.4728E+00   0.4513E+00   0.8703E+00   0.3283E+00   0.1819E+01
   0.4733E+00   0.4504E+00   0.8724E+00   0.3273E+00   0.1817E+01
   0.4738E+00   0.4495E+00   0.8744E+00   0.3264E+00   0.1816E+01
   0.4743E+00   0.4486E+00   0.8765E+00   0.3255E+00   0.1814E+01
   0.4748E+00   0.4476E+00   0.8785E+00   0.3246E+00   0.1813E+01
   0.4753E+00   0.4467E+00   0.8806E+00   0.3236E+00   0.1811E+01
   0.4758E+00   0.4458E+00   0.8826E+00   0.3227E+00   0.1810E+01
   0.4763E+00   0.4449E+00   0.8846E+00   0.3218E+00   0.1808E+01
   0.4768E+00   0.4440E+00   0.8867E+00   0.3209E+00   0.1807E+01
   0.4773E+00   0.4431E+00   0.8887E+00   0.3200E+00   0.1805E+01
   0.4778E+00   0.4422E+00   0.8907E+00   0.3191E+00   0.1804E+01
   0.4783E+00   0.4414E+00   0.8927E+00   0.3182E+00   0.1802E+01
   0.4788E+00   0.4405E+00   0.8948E+00   0.3173E+00   0.1801E+01
   0.4793E+00   0.4396E+00   0.8968E+00   0.3164E+00   0.1800E+01
   0.4798E+00   0.4387E+00   0.8988E+00   0.3155E+00   0.1798E+01
   0.4802E+00   0.4379E+00   0.9008E+00   0.3147E+00   0.1797E+01
   0.4808E+00   0.4370E+00   0.9027E+00   0.3138E+00   0.1795E+01
   0.4812E+00   0.4361E+00   0.9047E+00   0.3129E+00   0.1794E+01
   0.4818E+00   0.4353E+00   0.9066E+00   0.3121E+00   0.1792E+01
   0.4822E+00   0.4344E+00   0.9086E+00   0.3113E+00   0.1791E+01
   0.4828E+00   0.4336E+00   0.9105E+00   0.3104E+00   0.1790E+01
   0.4832E+00   0.4328E+00   0.9123E+00   0.3096E+00   0.1788E+01
   0.4838E+00   0.4320E+00   0.9142E+00   0.3088E+00   0.1787E+01
   0.4842E+00   0.4312E+00   0.9160E+00   0.3080E+00   0.1786E+01
   0.4848E+00   0.4305E+00   0.9177E+00   0.3073E+00   0.1785E+01
   0.4852E+00   0.4298E+00   0.9193E+00   0.3066E+00   0.1783E+01
   0.4858E+00   0.4291E+00   0.9209E+00   0.3059E+00   0.1782E+01
   0.4862E+00   0.4285E+00   0.9223E+00   0.3053E+00   0.1781E+01
   0.4868E+00   0.4280E+00   0.9236E+00   0.3048E+00   0.1780E+01
   0.4872E+00   0.4275E+00   0.9248E+00   0.3043E+00   0.1780E+01
   0.4878E+00   0.4271E+00   0.9257E+00   0.3039E+00   0.1779E+01
   0.4882E+00   0.4267E+00   0.9265E+00   0.3035E+00   0.1778E+01
   0.4888E+00   0.4265E+00   0.9271E+00   0.3033E+00   0.1778E+01
   0.4892E+00   0.4263E+00   0.9274E+00   0.3031E+00   0.1778E+01
   0.4898E+00   0.4262E+00   0.9277E+00   0.3030E+00   0.1777E+01
   0.4902E+00   0.4262E+00   0.9278E+00   0.3030E+00   0.1777E+01
   0.4908E+00   0.4262E+00   0.9278E+00   0.3030E+00   0.1777E+01
   0.4912E+00   0.4261E+00   0.9279E+00   0.3030E+00   0.1777E+01
   0.4918E+00   0.4261E+00   0.9279E+00   0.3030E+00   0.1777E+01
   0.4922E+00   0.4262E+00   0.9278E+00   0.3030E+00   0.1777E+01
   0.4928E+00   0.4262E+00   0.9278E+00   0.3030E+00   0.1777E+01
   0.4932E+00   0.4262E+00   0.9277E+00   0.3030E+00   0.1777E+01
   0.4938E+00   0.4262E+00   0.9277E+00   0.3030E+00   0.1777E+01
   0.4942E+00   0.4262E+00   0.9276E+00   0.3030E+00   0.1777E+01
   0.4948E+00   0.4263E+00   0.9276E+00   0.3031E+00   0.1777E+01
   0.4952E+00   0.4263E+00   0.9276E+00   0.3031E+00   0.1778E+01
   0.4958E+00   0.4263E+00   0.9276E+00   0.3031E+00   0.1778E+01
   0.4962E+00   0.4263E+00   0.9276E+00   0.3031E+00   0.1778E+01
   0.4968E+00   0.4263E+00   0.9276E+00   0.3031E+00   0.1778E+01
   0.4972E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.4978E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.4982E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.4988E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.4992E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.4998E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5003E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5008E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5012E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5018E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5023E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5028E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5032E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5038E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5043E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5048E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5052E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5058E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5063E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5068E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5072E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5078E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5083E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5088E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5092E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
   0.5098E+00   0.4263E+00   0.9275E+00   0.3031E+00   0.1778E+01
